i,j,order_LDC,order_Jaccard,order_LKS,order_CI_e_av_skin,order_CI_e_mul_skin,order_CI_e_av_body,order_CI_e_mul_body,order_LLBCe,order_LLBMEe1
87,132,628,1707,2374,1093,998,484,815,348,1058
87,143,1907,1745,2525,1286,1206,1220,1909,363,1083
87,94,2198,1743,1597,1325,1047,1727,1457,357,1126
87,144,723,1705,2211,1090,997,1712,813,345,1082
87,145,740,1737,2210,998,933,960,910,362,1121
87,130,611,1738,520,787,838,482,496,364,1073
87,146,2197,1596,2524,1285,1205,2279,2584,299,2709
87,147,722,1704,2209,993,1013,2268,1904,353,1060
87,153,1906,1726,2521,1077,987,1224,2084,313,1092
87,126,485,1728,521,829,875,481,483,361,1059
87,155,2713,1736,2373,1281,1200,2638,2093,340,1122
87,150,2417,1746,2208,1284,1204,1715,2022,341,1141
87,151,2416,184,2523,1283,1203,2270,2490,168,2708
87,152,2415,183,2522,1282,1202,2269,2489,167,2707
87,93,1818,203,939,1295,1101,1585,1363,329,166
87,119,2418,67,1847,1464,1304,2717,2329,103,300
88,89,1731,571,669,1100,953,1646,1737,594,2725
88,90,1730,542,668,1165,938,1637,1733,591,1393
89,90,1729,541,667,1164,937,1636,1732,590,1392
90,148,2048,334,1084,856,842,2716,2702,217,781
90,125,2414,226,1390,1056,1067,2293,1728,130,792
91,148,2555,31,2372,962,960,2229,1571,102,642
91,92,2124,273,1596,901,877,2225,2105,119,2724
91,93,2123,272,1595,980,1128,2245,2608,240,2723
92,93,2122,248,1594,833,827,2648,2514,129,2722
93,123,2712,315,938,1294,1381,1788,1538,433,658
93,94,2507,157,1593,1042,920,2668,2271,149,162
93,127,1817,187,2207,873,829,1772,1767,227,182
94,117,1979,10,1591,1135,881,1323,2279,165,181
94,103,1980,1740,1592,1324,1058,1321,1466,333,1242
94,138,816,2051,2206,976,806,760,811,1534,1679
94,139,1541,2050,2205,827,906,1026,710,1544,1668
94,140,625,2082,1587,752,747,674,1658,1543,1610
94,169,2711,1764,2368,826,815,1344,1290,1398,1596
94,167,1183,1992,2370,767,890,1027,991,1538,1677
94,141,1184,2081,2204,979,905,2009,2253,1542,1685
94,170,1978,1703,2654,830,1672,1673,2653,1300,1594
94,132,626,2071,1588,836,824,1934,814,1535,1680
94,171,2196,1763,2653,825,1671,2155,2652,1400,1595
94,156,2634,1765,2200,1323,716,913,992,1399,1597
94,172,1182,2026,2652,666,1670,2233,1535,1537,1642
94,143,1039,2028,1586,921,904,2580,1273,1404,2711
94,150,1728,1789,2201,978,903,1337,1675,1368,1591
94,144,828,2080,2203,823,862,765,812,1541,1678
94,145,1038,2079,1585,806,823,1738,2267,1484,2710
94,130,610,2072,1589,541,583,614,609,1536,1615
94,147,953,2078,2202,756,807,767,770,1540,1666
94,153,1037,2077,1584,828,731,1347,1664,1539,1672
94,126,627,2073,1590,573,587,638,653,1341,1670
94,168,2328,1658,2369,765,780,1261,1189,778,811
94,155,1727,2027,2371,977,902,976,1264,1483,1683
95,120,1505,1961,114,1460,1132,2419,1939,1151,1034
95,122,2633,1310,72,1361,1558,795,1176,1625,1187
95,97,1977,1965,117,1463,1116,1913,1879,1213,914
95,157,1975,1297,666,760,805,1094,2573,632,747
95,123,1638,1508,71,1359,1541,463,794,1702,1209
95,124,572,1423,70,1459,1091,1430,1130,1186,1195
95,98,2506,1304,348,1335,1209,1099,923,940,853
95,100,2710,1553,347,755,799,2515,1173,1269,939
95,101,785,1964,116,1462,1114,796,1930,1226,913
95,162,1974,1296,1235,759,804,1731,1926,631,851
95,115,1976,1963,73,1362,1279,805,624,1627,1874
95,116,1083,1962,115,1378,1399,2715,1067,1042,1855
95,96,786,1537,118,1372,1400,1044,1182,1322,876
95,117,1639,684,178,1461,1065,1722,1581,865,970
95,103,589,587,179,1373,1289,642,2701,1072,155
96,115,1815,1530,110,1455,1438,2047,1456,1302,883
96,120,2413,1529,109,1454,1319,902,1379,1141,985
96,112,1142,1143,111,1456,1512,1050,854,1314,863
96,122,1814,1302,344,1453,1603,984,1180,1290,948
96,130,783,419,519,795,834,723,1109,191,89
96,97,1816,1531,113,1458,1176,2596,2542,1193,2504
96,157,2709,1306,665,776,870,1409,2075,622,2051
96,123,1637,1511,108,1452,1595,1037,2080,1323,908
96,98,1353,1321,346,1334,1264,2192,2549,941,2066
96,99,2293,290,1713,1390,1225,2462,2293,393,1822
96,100,1352,1532,345,766,830,1401,1175,1241,2045
96,101,784,1536,112,1457,1175,1837,1450,1220,2503
96,162,2292,1305,1234,775,869,2684,1829,621,2050
96,163,1726,832,1712,850,851,1858,1569,584,1013
97,115,1440,1959,106,1451,1135,2065,1465,1210,925
97,116,1439,1958,105,1450,1183,1379,2246,984,937
97,120,903,1957,104,1025,900,2406,2248,1124,1024
97,122,902,1309,341,1449,1469,2587,1468,1188,995
97,157,1437,1295,664,635,663,1093,999,620,2049
97,123,843,1507,103,1448,1408,2164,1740,1214,1000
97,124,1438,1422,102,1034,854,862,1735,1127,967
97,98,904,1303,343,987,912,1098,2539,917,2065
97,100,2195,1528,342,395,535,1792,2536,1167,2044
97,101,2632,1960,107,970,863,1441,1454,1166,2070
97,162,1973,1294,1233,589,651,2287,1936,619,2048
98,117,1747,718,1083,1043,911,2535,1105,822,975
98,122,901,1291,339,1333,1518,974,2364,945,953
98,123,2504,1307,338,1332,1513,1706,654,938,902
98,99,2505,302,1711,1053,1136,2633,2190,230,1854
98,101,1752,1288,340,982,908,1097,2369,921,2067
98,113,624,216,1582,809,650,604,652,40,38
98,157,1746,1325,1581,632,595,1086,1294,462,2069
98,106,1751,363,1389,746,739,2628,1305,133,410
98,108,1750,391,1388,708,776,1617,2700,116,224
98,109,1749,393,1583,764,777,1609,1684,106,379
98,110,1748,392,1387,1258,1591,1782,1875,177,441
98,162,1745,1324,1232,555,562,1960,2265,440,2068
100,111,2290,49,1386,1055,1669,2223,2408,258,566
100,115,971,1535,335,557,775,2498,989,1242,955
100,120,2412,1534,937,355,422,2250,1186,1126,1030
100,112,972,1126,336,558,599,2508,2532,1270,930
100,101,2291,1552,337,392,435,1110,2360,1190,2043
100,130,970,414,518,182,182,1152,1190,163,113
100,163,1725,843,1385,295,323,2392,1993,628,1054
101,115,1436,1956,101,1447,1121,809,1443,1221,926
101,116,1082,1955,100,1446,1182,2414,2535,990,936
101,120,2160,1954,99,1022,891,1832,1768,1139,1023
101,122,1435,1323,334,1445,1468,798,1444,1217,996
101,123,1434,1500,98,1444,1407,1682,810,1233,999
101,124,1433,1421,97,1029,858,1109,2300,1136,964
101,157,1432,1287,663,634,661,1092,1003,630,2047
101,162,2289,1286,1231,583,642,1860,1934,629,2046
102,107,1724,1919,2367,599,603,1575,1974,219,2085
102,156,2380,394,2198,360,340,1696,2557,47,131
102,157,2379,544,1710,534,392,2478,2551,117,507
102,106,2121,1920,2199,413,418,1373,1821,142,761
102,158,1723,1917,1081,278,287,1703,2274,266,786
102,148,1564,1918,1082,622,633,2389,2258,216,2084
103,114,1972,846,176,1442,1426,2446,2109,929,233
103,117,1636,849,175,1441,1018,1158,1100,225,256
103,112,1141,805,177,1443,1305,1595,461,1081,157
103,138,445,1701,1709,1124,1010,596,541,312,85
103,139,720,1724,2197,1158,1076,633,477,317,139
103,141,1634,1739,2196,1157,1075,2714,1044,292,1199
103,132,2631,1702,1580,1085,996,2378,560,327,173
103,121,1635,847,173,1440,1467,1325,2127,951,226
103,143,1170,1741,1579,1156,1074,2444,1529,339,188
103,122,2466,820,172,1439,1587,970,1108,1065,184
103,144,827,1700,1708,1084,995,1056,550,323,180
103,145,1169,1734,1578,994,931,1730,1509,338,204
103,130,446,1735,516,790,857,539,556,342,169
103,147,775,1699,2195,992,1009,631,559,321,176
103,153,1168,1723,1577,1072,986,1348,1667,293,1190
103,126,517,1725,517,835,876,429,459,336,115
103,155,1970,1733,1707,1154,1072,980,1674,294,1240
103,124,588,824,171,1438,1149,1714,570,993,165
103,118,1971,848,174,1319,948,1166,2699,197,244
103,150,2708,1742,2194,1155,1073,1338,1679,295,1238
104,158,2119,1318,2520,570,519,2477,1860,124,1440
104,108,2288,1698,1383,474,533,1702,1834,107,1508
104,161,2287,1697,1846,544,514,2285,2611,23,1998
104,105,2120,124,1384,847,826,1850,2332,73,567
105,114,2503,268,2042,1121,1094,2619,1556,429,1097
105,129,2118,271,1080,768,811,1896,2607,204,1505
106,107,2378,1916,1079,723,751,1622,1961,188,2094
106,110,2117,411,1076,1113,1153,1789,2283,146,1297
106,113,1158,219,1075,444,479,1257,1124,51,114
106,156,2375,395,1706,511,370,2637,1615,61,147
106,157,2374,583,1705,533,485,1629,1297,155,524
106,158,1274,1914,1073,529,439,2049,1296,183,2721
106,108,1275,492,1078,451,499,1155,1979,192,1287
106,109,2377,412,1077,581,582,2713,2537,139,1271
106,148,2376,1915,1074,679,645,1522,1318,187,2093
107,156,2372,403,1704,532,709,2132,2419,53,160
107,157,1969,582,1576,633,607,1627,2413,140,562
107,158,1722,1912,1071,961,699,2469,2411,215,2092
107,148,2373,1913,1072,922,843,2467,2269,160,2082
108,110,2502,422,1069,1112,1152,2551,2092,150,1247
108,113,1157,221,1068,425,488,1291,1125,25,41
108,158,1273,1317,1067,469,421,1553,1315,180,750
108,109,2194,423,1070,597,579,1681,1709,141,1263
108,161,2286,1696,1843,546,423,2282,2201,17,1464
108,159,2501,97,1845,722,429,2554,2546,33,2511
108,160,2500,96,1844,721,428,2553,2545,32,2510
109,110,2371,451,1066,929,1151,2573,2072,156,1578
109,113,1662,244,1065,479,508,1504,1496,54,135
109,173,2594,47,2366,763,659,2340,2444,22,2073
110,111,2630,151,1064,1381,1668,1791,2698,105,2509
110,113,1482,243,1063,1111,1150,1505,1327,67,118
110,125,2629,62,1382,1161,1498,1787,1886,74,2508
111,121,2285,102,1062,1437,1667,2108,2227,205,565
112,114,1167,1616,170,1436,1511,1424,2118,965,1096
112,115,739,1128,69,1435,1221,552,617,1614,1188
112,117,2116,1615,169,1173,1071,1191,2697,864,962
112,118,1166,1614,168,1038,959,2627,1254,767,1730
112,120,1563,1116,96,1182,1092,2145,2224,1156,1029
112,166,2554,28,2651,1000,969,2616,2543,99,672
112,128,2114,714,333,811,861,2147,2333,700,1108
112,163,2465,819,1381,734,756,2394,2544,706,1014
112,140,257,129,1575,905,917,297,259,256,66
112,121,2115,1607,167,1434,1517,2442,2221,1023,1715
112,122,653,1606,68,1433,1604,2045,465,1611,1752
112,130,250,396,514,716,754,267,245,305,96
112,126,195,202,515,772,768,193,189,277,55
112,123,652,1163,67,1432,1598,455,455,1687,1909
112,124,587,1567,66,1175,1081,865,1123,1181,1727
113,174,2499,79,2650,458,486,2695,2603,80,647
113,175,2144,73,2518,464,491,2218,2311,21,242
113,173,2230,80,2362,461,453,2200,2346,78,643
113,176,2593,78,2649,455,482,2502,2651,49,685
113,177,2592,95,2648,463,565,2503,2650,48,656
113,178,1660,1378,2517,574,681,1898,2088,518,2502
113,179,2591,13,2516,460,556,2683,2347,63,725
113,159,2232,82,1841,587,690,2214,2354,72,259
113,160,2231,81,1840,586,689,2213,2353,71,258
113,138,423,1379,1700,437,489,361,343,1044,1371
113,139,433,1437,2193,730,503,476,457,1034,1375
113,180,1480,629,2515,577,559,2095,1792,863,1300
113,140,324,1462,1573,424,477,366,349,1033,1373
113,169,883,1350,2363,467,494,874,876,989,1302
113,167,952,1460,2364,447,552,875,785,1046,1369
113,132,601,1430,1574,452,495,602,707,1045,1372
113,181,1659,1370,2361,575,682,2034,2010,523,1354
113,172,951,1467,2519,465,496,873,2083,1031,1376
113,143,623,1473,1572,466,481,616,1013,1005,1414
113,133,1309,1374,1842,462,490,1403,1350,568,649
113,135,1481,1373,1703,440,493,1453,1489,556,1298
113,144,432,1454,1699,432,484,478,471,1048,1374
113,145,1156,1471,1571,454,472,872,795,1011,1404
113,130,325,1472,1060,412,452,321,313,1012,84
113,182,1479,1477,2360,459,487,1945,1781,745,1443
113,136,2145,1372,1702,457,457,1932,1856,567,1351
113,147,622,1453,2192,423,455,477,470,1047,1378
113,153,621,1461,1570,422,492,615,1014,1032,1377
113,137,1661,1371,1701,456,462,2193,1912,555,1301
113,126,264,1438,1061,441,459,266,271,1035,1380
113,154,2073,811,2365,446,483,2018,1902,436,1292
114,121,1351,1908,164,1430,1521,1101,1060,927,2091
114,122,1140,1907,163,1429,1614,2148,1462,947,1778
114,124,2498,1573,162,1428,1312,1108,2534,926,2090
114,117,1968,1910,166,1431,1215,2131,1322,861,2081
114,118,1967,1909,165,1318,1163,1819,2388,791,2080
114,129,2497,275,1059,935,1015,2620,2522,531,1072
115,120,1966,1952,94,1426,1161,2418,2471,1154,1038
115,121,1965,647,936,1425,1461,1333,987,995,1167
115,122,1430,1169,65,1371,1575,808,988,1589,1176
115,130,522,405,513,785,853,565,528,297,108
115,123,969,1499,64,1367,1574,1342,2133,1619,1191
115,124,968,1420,63,1424,1108,2063,2156,1179,1182
115,116,1431,1953,95,1427,1462,1573,2137,1053,1861
115,128,1429,1125,332,819,852,2497,2488,752,1867
115,131,2284,603,935,786,839,2048,1451,741,717
115,163,2553,821,1058,797,847,2514,1962,707,1049
116,120,2411,1951,93,1423,1388,2417,1560,996,1050
116,124,1428,1442,92,1422,1278,1437,1653,930,1179
116,128,1427,1152,1057,872,895,1236,2696,740,1850
116,131,1721,611,934,859,883,2640,1663,735,756
117,121,1139,1905,160,1421,1216,1329,1321,872,1788
117,122,1138,1904,159,1420,1515,2158,2064,878,1781
117,123,1137,696,158,1419,1509,1334,2431,874,1584
117,124,1425,1572,157,1049,878,1721,1348,873,1787
117,118,1426,1906,161,969,871,2534,2439,714,2083
118,121,1964,1903,156,1317,1162,1770,2225,790,2089
118,122,1424,1902,155,1316,1523,1544,1177,793,1779
118,124,1423,1571,154,848,835,1973,1861,757,2088
119,123,2283,74,1839,1418,1542,2162,2457,389,777
120,166,2707,36,2514,820,816,2636,2694,77,739
120,131,2159,610,933,616,658,2325,1848,734,732
120,163,2158,842,1055,590,636,1849,2695,677,2720
120,130,1271,410,1056,545,569,910,878,172,123
120,124,1272,1431,91,1048,886,1439,1542,1115,1033
121,140,1002,134,1569,990,972,1346,1063,199,124
121,131,2282,576,932,855,879,2120,2582,535,737
121,122,1136,1901,153,1417,1613,975,2693,994,1765
121,123,1135,683,152,1416,1608,1339,2146,998,1585
121,124,2113,1570,151,1415,1387,1100,1345,983,2719
122,140,490,127,1838,963,1212,491,534,196,98
122,131,2047,499,2041,1070,1122,2364,1453,699,696
122,157,1421,1290,662,915,955,972,1314,625,874
122,123,651,1322,62,1364,1640,973,464,1622,1711
122,124,1422,1569,61,1414,1529,2667,666,1162,1747
122,162,2552,1289,1837,914,954,1971,1804,624,1020
123,127,2281,159,1698,981,1190,1202,1316,279,153
123,145,1633,45,2191,1005,1196,1213,1157,254,100
123,126,281,196,512,931,1100,268,272,260,75
123,157,1419,1301,661,909,943,2167,1298,589,450
123,131,2046,578,931,860,1078,2170,2157,731,695
123,148,1420,19,1054,1305,1267,1529,1320,166,217
123,162,1963,1300,1053,908,942,2166,2440,588,1004
124,128,1270,549,331,781,752,2506,2370,600,1123
125,148,2551,242,2359,867,845,2615,2462,84,1435
126,130,129,2076,511,98,97,148,125,1340,1616
126,140,183,2070,1567,233,278,187,182,1348,1935
126,138,194,2049,1693,294,306,202,191,1359,1936
126,139,372,2048,2513,204,206,320,281,1358,2003
126,169,882,1841,2351,96,94,966,1029,1334,1994
126,167,580,1991,1378,202,185,577,568,1354,1995
126,141,950,2069,2357,231,236,918,1021,1337,1707
126,170,1237,1679,2512,158,162,2021,1639,1321,1985
126,142,1239,1718,2356,230,505,1440,1034,1144,1664
126,132,355,2075,1568,223,261,322,351,1360,1937
126,171,1236,1840,2511,131,108,1126,1715,1333,1997
126,184,2549,1835,2348,70,74,1862,1023,1338,1996
126,185,946,1870,2647,71,75,1134,948,1345,2001
126,164,948,1864,2353,493,257,1358,947,1342,2002
126,156,581,1842,1379,506,256,578,569,1335,1979
126,181,2044,1343,2349,124,126,2654,2209,654,1327
126,172,947,2023,1377,51,59,803,715,1349,1915
126,143,620,2025,1566,297,222,968,719,1336,1653
126,133,1813,1347,1836,514,314,2079,1440,652,709
126,134,1812,1093,2358,343,315,2179,2200,656,1322
126,135,1608,1346,1696,419,532,2318,1720,605,1284
126,127,1240,1094,1697,300,304,2071,1292,653,1321
126,144,300,2068,1230,379,317,318,280,1357,2012
126,145,555,2067,1229,385,307,546,533,1339,1669
126,146,1720,1578,2355,516,252,1886,1563,830,1067
126,136,1811,1345,1695,339,319,2323,2394,655,1332
126,147,299,2066,1228,478,277,317,279,1356,2011
126,153,619,2065,1565,298,232,804,718,1355,1980
126,137,2045,1344,1694,336,316,2089,1410,606,1282
126,173,2325,20,2350,350,461,2312,2692,92,232
126,150,1238,1773,1380,293,458,1125,1307,1331,1576
126,159,2327,44,1835,403,431,2337,2645,90,222
126,160,2326,43,1834,402,430,2336,2550,89,221
126,188,2706,6,2646,1150,1666,2712,2691,59,650
126,168,2157,1638,2352,160,165,1127,1711,795,762
126,154,2550,795,2354,522,510,2000,2325,549,1276
126,155,949,2024,1692,299,274,962,1039,1346,1706
127,130,1410,1096,1227,248,245,2316,2690,617,1319
127,140,1719,1091,1222,480,328,1201,2078,641,1303
127,138,1235,860,1224,777,326,1210,2082,669,1290
127,139,1540,1092,1223,275,563,2076,1218,651,1318
127,132,1409,1072,1226,659,620,1215,1642,670,1304
127,133,1810,1142,1225,531,813,2074,2578,539,1093
127,135,1808,1140,1691,538,419,2330,2087,522,2054
127,144,2464,828,1221,554,398,2072,2100,586,1309
127,136,1807,1139,1690,340,475,2602,2375,538,2053
127,147,2705,1068,1220,450,473,1779,2644,646,1305
127,137,2628,1138,1689,337,741,2080,2297,521,2052
127,154,2463,814,2039,563,558,2711,2295,383,2041
127,134,1809,1141,2040,344,476,2328,2376,527,2058
128,129,1718,2217,1052,751,737,2505,1813,676,2607
130,163,2229,421,1051,396,465,1668,2000,132,154
130,138,249,2047,1217,104,102,260,256,1532,1582
130,139,323,2046,1216,108,105,362,345,1524,1612
130,140,224,2064,1215,99,96,234,209,1523,1491
130,167,579,1990,1373,58,53,761,874,1530,1581
130,141,1134,2063,1376,102,100,1385,1397,1522,1622
130,142,1053,1730,2037,188,188,2451,2210,1119,1492
130,132,444,2074,1219,117,118,368,337,1533,1583
130,184,1960,1781,2345,38,38,1066,1725,1393,1488
130,185,1110,1809,2033,30,30,1477,1381,1481,1296
130,164,2228,1795,2347,89,56,1297,1659,1441,1495
130,181,1961,1352,2190,91,91,2026,1994,618,1353
130,172,1181,2020,1372,32,32,979,1539,1529,1621
130,143,609,2022,1564,103,92,625,630,1407,1639
130,133,1408,1356,1218,243,242,1406,2505,616,680
130,134,1407,1095,2038,242,255,2183,1402,615,1326
130,135,2548,1355,1688,341,394,1655,1846,593,1293
130,144,422,2062,1214,197,187,375,342,1521,1607
130,145,738,2061,1213,190,189,771,626,1506,1619
130,150,1403,1777,1374,192,190,2022,1166,1372,1609
130,178,2227,1368,2510,48,47,2025,1843,561,1471
130,151,2547,144,2036,543,568,2604,2606,213,829
130,152,2546,143,2035,542,567,2603,2520,212,828
130,146,1404,1599,1375,241,241,2187,1849,824,1081
130,182,2226,1551,2346,37,37,2020,2327,817,1485
130,136,1406,1354,1687,332,402,2584,1387,614,1343
130,147,371,2060,1212,120,183,363,341,1520,1606
130,153,608,2059,1563,193,191,624,629,1519,1617
130,137,1405,1353,1686,331,401,2439,1386,592,1294
130,154,1905,812,2034,495,501,2017,2314,517,1288
130,155,1962,2021,1685,258,243,967,1662,1505,1623
131,183,2704,5,2645,1128,1665,2710,2689,13,2718
132,140,489,2058,1208,222,262,383,350,1517,1930
132,138,354,2045,1210,235,354,378,344,1531,1931
132,139,546,2044,1209,253,332,563,644,1518,1943
132,180,2627,1543,2509,818,812,2501,1777,937,1588
132,169,1396,1838,2188,116,113,986,2280,1431,1973
132,167,941,1989,1367,244,194,2396,2377,1528,1974
132,141,945,2057,1371,221,336,791,834,1516,1696
132,170,1395,1684,2030,162,158,1944,1631,1320,1926
132,186,2369,1780,2508,119,115,1923,1779,1293,1934
132,142,2111,1695,2031,220,762,1070,1775,1150,1806
132,150,1397,1771,1369,560,703,2601,2150,1386,1500
132,171,2370,1837,2029,133,179,1479,2152,1459,1972
132,184,2545,1834,2344,81,80,1060,2032,1418,1971
132,185,939,1869,2028,82,84,1489,1771,1480,1946
132,164,942,1863,2189,494,250,1499,2131,1468,1942
132,156,943,1839,1368,232,249,1218,817,1439,1959
132,181,2043,1326,2187,125,123,2220,1999,665,1320
132,172,940,2017,1366,154,152,781,824,1527,1923
132,143,618,2019,1562,240,233,1427,828,1445,1650
132,133,1402,1330,1211,264,263,1921,1788,668,713
132,134,1401,1071,2032,259,355,1825,2374,667,1311
132,135,2112,1329,1684,706,534,1665,1796,612,1269
132,144,617,2056,1207,265,344,541,543,1515,1962
132,145,2110,2055,1206,256,525,810,1522,1504,1676
132,146,1398,1577,1370,245,246,2607,2590,833,1063
132,136,1400,1328,1683,705,359,1924,2153,666,1330
132,147,545,2054,1205,228,284,560,544,1514,1961
132,153,616,2053,1561,482,523,782,827,1513,1960
132,137,1399,1327,1682,536,353,2586,2372,611,1267
132,155,944,2018,1681,387,282,965,2688,1503,1692
133,140,2156,1341,1202,517,511,2023,1906,645,705
133,138,1539,924,1204,330,369,1824,1915,664,630
133,139,1538,1342,1203,279,335,2090,1793,658,712
133,159,2495,99,1833,416,444,2435,2649,57,2507
133,160,2494,98,1832,415,443,2434,2687,56,2506
133,181,2493,1887,2185,390,412,2433,2203,506,1251
133,143,2279,1361,1558,327,516,2431,1896,599,721
133,134,1806,1137,2186,869,932,2682,2198,537,1078
133,135,1805,1890,2343,535,528,2436,2212,544,1250
133,136,1804,1889,1560,868,685,1935,2393,553,1244
133,147,2496,1315,1201,524,680,1925,1894,648,707
133,137,2280,1888,1559,523,521,2097,1895,546,1243
134,140,2155,1089,1047,596,657,2593,1840,644,1308
134,138,1537,859,1049,500,554,1801,1836,663,1324
134,139,1536,1090,1048,282,341,1829,2378,660,1323
134,178,2589,510,2184,843,225,2338,1847,390,1337
134,135,1803,1136,1557,712,740,1664,1852,520,2057
134,144,2277,810,1046,507,414,2182,2207,585,1325
134,136,1802,1135,1050,348,474,1813,1835,536,2056
134,147,2590,1067,1045,761,466,1826,1857,650,1312
134,137,2278,1134,1556,342,738,1810,1859,519,2055
134,154,2276,815,1555,564,833,2163,2686,384,2042
135,140,1607,1339,508,470,513,1657,1619,608,1258
135,139,2109,1340,509,286,358,1654,2142,604,1268
135,181,2367,1884,1043,382,407,2572,2386,385,2715
135,143,2108,1360,507,906,415,2681,2199,580,1295
135,136,1801,1886,1044,710,841,1663,1858,543,2717
135,147,2368,1314,506,475,859,1674,2397,610,1273
135,137,2544,1885,510,528,529,1662,2371,526,2716
136,140,2154,1337,502,525,447,2385,1842,643,1329
136,138,1535,923,504,499,550,1803,1839,662,1331
136,139,1534,1338,503,283,342,2590,2159,659,1335
136,181,2365,1882,1042,842,1664,2209,2387,505,2713
136,143,2625,1359,501,600,785,2212,2685,598,1342
136,147,2366,1313,500,537,463,1930,2398,649,1333
136,137,2626,1883,505,338,686,1817,2310,545,2714
137,140,1904,1335,498,515,512,2039,1918,607,1256
137,139,1533,1336,499,281,339,1884,2373,603,1266
137,178,2410,509,2183,845,1663,2653,2389,419,1338
137,181,2042,1881,2182,844,417,2208,2382,476,2712
137,143,1903,1358,497,530,517,2211,1911,581,1299
137,147,2193,1312,496,521,478,2647,1905,609,1272
138,140,256,2040,494,308,329,296,309,1511,1929
138,174,2624,65,2180,621,676,2564,2494,115,600
138,175,2225,57,2179,226,234,2376,2312,114,200
138,150,1234,1770,1363,321,547,1735,2313,1385,1499
138,178,1799,1308,2178,183,212,2088,2206,569,1286
138,191,2224,58,2177,322,790,2373,2326,121,683
138,192,2543,11,2507,627,789,2558,2512,69,625
138,193,2623,12,2506,841,795,2694,2684,68,671
138,139,421,2052,495,272,209,364,348,1512,1941
138,180,2074,1542,1552,302,427,1808,2275,936,1587
138,169,875,1832,1038,101,99,1804,1609,1430,1969
138,167,585,1988,1362,268,186,595,563,1526,1970
138,141,719,2039,1365,496,351,1062,742,1510,1695
138,170,1233,1683,2026,174,366,2144,1636,1319,1925
138,186,1232,1787,1550,106,101,1807,1680,1292,1933
138,142,1052,1694,1554,483,541,1063,1270,1149,1805
138,171,1051,1831,2025,141,112,1478,2491,1458,1968
138,184,1001,1830,1551,72,67,1057,2039,1417,1967
138,185,2363,1868,2024,73,68,1487,1783,1479,1945
138,164,1800,1862,2181,311,448,1498,1670,1467,1940
138,156,586,1833,1039,325,362,597,564,1438,1955
138,181,1798,937,1037,129,131,2159,2005,661,1285
138,172,718,2014,1361,56,85,2377,820,1525,1922
138,143,877,2016,493,304,228,733,823,1444,1649
138,144,353,2038,492,328,364,381,347,1509,1958
138,145,554,2037,491,497,383,564,565,1502,1675
138,146,1532,1576,1364,598,509,1806,2098,832,1061
138,147,352,2036,490,315,389,365,346,1508,1957
138,153,876,2035,1041,318,239,1802,822,1507,1956
138,168,1165,1634,2027,213,214,2143,1184,673,764
138,154,2075,792,1553,769,544,2322,1916,547,1265
138,155,2364,2015,1040,370,450,1805,1268,1501,1691
139,140,322,2034,489,277,204,376,476,1572,1938
139,174,2622,77,2176,813,817,2459,2605,113,624
139,175,2703,64,2175,276,331,2380,2683,112,213
139,150,1109,1772,1358,271,350,2081,2158,1384,1522
139,180,2274,1525,1547,191,193,1887,1784,932,1579
139,169,878,1828,1033,107,103,1669,2266,1429,2704
139,167,716,1987,1357,184,181,675,709,1567,2705
139,141,717,2033,1360,296,205,869,1980,1571,1705
139,186,2462,1693,1545,111,104,1635,1785,1288,1992
139,142,2107,1717,1549,726,356,2447,1780,1143,1663
139,171,2542,1827,2023,128,119,1493,1132,1457,2703
139,184,1106,1826,1546,74,69,1861,1724,1416,2702
139,185,1105,1857,929,75,70,2583,1772,1478,2701
139,164,1107,1851,930,195,619,1680,2132,1466,2706
139,156,879,1829,1034,262,334,676,711,1437,2034
139,181,2041,1334,1032,122,125,2217,1951,657,1328
139,172,715,2011,1356,57,86,1563,1967,1561,1908
139,143,881,2013,488,196,199,868,1017,1443,1652
139,144,431,2032,487,284,333,545,479,1570,2031
139,145,570,2031,486,288,360,678,716,1500,1667
139,146,1531,1592,1359,255,797,1878,1954,828,1056
139,147,544,2030,485,280,357,480,478,1569,2030
139,153,880,2029,1036,273,721,1889,1018,1568,2035
139,154,2275,794,1548,822,564,2507,2568,550,1264
139,155,1108,2012,1035,274,297,1885,1012,1499,1700
140,180,2152,1546,1543,303,210,1760,2574,931,1600
140,169,1901,1824,1029,97,93,2011,903,1428,1949
140,167,825,1986,1354,208,184,661,671,1562,1950
140,141,826,2097,928,227,434,689,902,1566,1694
140,170,2153,1711,2021,629,527,2012,2139,1308,1924
140,186,1348,1786,1541,100,95,1752,1668,1284,1932
140,142,1164,1721,927,225,300,1744,2220,1137,1804
140,171,1162,1823,2020,135,107,2372,2451,1456,1948
140,184,999,1822,1542,68,72,1069,2335,1415,1947
140,185,1606,1856,924,69,73,2581,1068,1477,1944
140,164,1349,1850,925,319,260,1754,1070,1465,1939
140,156,1000,1825,1030,442,258,662,672,1436,1951
140,187,2702,4,2643,1217,1662,2709,2681,44,648
140,181,2621,1333,1028,127,130,2019,2682,642,1316
140,172,824,2008,1353,50,58,679,1532,1560,1921
140,143,615,2010,484,306,235,1204,676,1442,1605
140,144,430,2096,483,384,295,567,360,1565,1954
140,145,737,2095,482,389,449,663,673,1498,1611
140,146,1717,1550,1355,520,253,2038,2085,829,1045
140,182,2151,1533,2644,136,318,1762,2570,818,1451
